time,lat,lon,altitude,command_vel,command_gamma,command_sigma,command_airspeed
5.04999999999999,36.24545584912534,-112.2822,7000.0,84.3905,0.0,0.0,84.3905
5.09999999999999,36.245467407798586,-112.2822,6999.919587974597,84.3905,0.0,0.0,84.3905
5.14999999999999,36.24547896276301,-112.2822,6999.75902619575,84.3905,0.0,0.0,84.3905
5.1999999999999895,36.24549051408884,-112.2822,6999.518784323139,84.3905,0.0,0.0,84.3905
5.249999999999989,36.245502061919886,-112.2822,6999.199512644962,84.3905,0.0,0.0,84.3905
5.299999999999989,36.2455136064928,-112.2822,6998.802017386822,84.3905,0.0,0.0,84.3905
5.349999999999989,36.24552514815123,-112.2822,6998.3272380011285,84.3905,0.0,0.0,84.3905
5.399999999999989,36.245536687355404,-112.2822,6997.776226354693,84.3905,0.0,0.0,84.3905
5.449999999999989,36.245548224687724,-112.2822,6997.150127734049,84.3905,0.0,0.0,84.3905
5.4999999999999885,36.24555976085488,-112.2822,6996.450163587664,84.3905,0.0,0.0,84.3905
5.549999999999988,36.24557129668704,-112.2822,6995.677615922466,84.3905,0.0,0.0,84.3905
5.599999999999988,36.24558283313455,-112.2822,6994.8338132698655,84.3905,0.0,0.0,84.3905
5.649999999999988,36.245594371262634,-112.2822,6993.920118134042,84.3905,0.0,0.0,84.3905
5.699999999999988,36.24560591224453,-112.2822,6992.937915833359,84.3905,0.0,0.0,84.3905
5.749999999999988,36.245617457353354,-112.2822,6991.888604644351,84.3905,0.0,0.0,84.3905
5.799999999999987,36.24562900795318,-112.2822,6990.773587157225,84.3905,0.0,0.0,84.3905
5.849999999999987,36.2456405654894,-112.2822,6989.59426275207,84.3905,0.0,0.0,84.3905
5.899999999999987,36.24565213147891,-112.2822,6988.352021106181,84.3905,0.0,0.0,84.3905
5.949999999999987,36.24566370750007,-112.2822,6987.048236644846,84.3905,0.0,0.0,84.3905
5.999999999999987,36.245675295182764,-112.2822,6985.684263850685,84.3905,0.0,0.0,84.3905
6.0499999999999865,36.245686896198734,-112.2822,6984.26143334997,84.3905,0.0,0.0,84.3905
6.099999999999986,36.24569851225217,-112.2822,6982.781048698199,84.3905,0.0,0.0,84.3905
6.149999999999986,36.24571014507082,-112.2822,6981.244383791459,84.3905,0.0,0.0,84.3905
6.199999999999986,36.24572179639755,-112.2822,6979.652680834625,84.3905,0.0,0.0,84.3905
6.249999999999986,36.24573346798247,-112.2822,6978.007148802151,84.3905,0.0,0.0,84.3905
6.299999999999986,36.245745161575684,-112.2822,6976.308962331959,84.3905,0.0,0.0,84.3905
6.349999999999985,36.24575687892059,-112.2822,6974.5592609976975,84.3905,0.0,0.0,84.3905
6.399999999999985,36.24576862174782,-112.2822,6972.759148909315,84.3905,0.0,0.0,84.3905
