time (seconds),bearing (Degrees),range (Feet),elevation (Degrees)
5.04999999999999,0.03426568244078339,0.07211488114743875,0.43435431248545797
5.549999999999988,0.021254372594452127,44.4081916956115,17.923196385216638
6.0499999999999865,-0.05005491484856095,98.76301126269901,27.317074881860215
6.549999999999985,-0.16407212764095838,166.60379815847207,32.60909779480825
7.049999999999983,-0.12108371247017248,247.9937228533825,35.745524846804116
7.549999999999981,0.26336535485120904,341.4412845824429,37.70219491089896
8.04999999999998,0.14371692600553865,445.91081152118176,38.704989769490986
8.549999999999986,1.492997336457689,557.8737834022679,39.49073748228318
9.049999999999994,3.167056146779565,673.7851352611395,39.808587183948134
9.55,5.638655626148066,792.4986724950413,40.17565389349856
10.050000000000008,7.939303355544079,912.4589108228098,40.31098469045907
10.550000000000015,10.462311660933945,1034.579788899385,40.32753209529091
11.050000000000022,12.522932305043138,1157.8888422341463,40.181032816797305
11.55000000000003,14.927996375190595,1282.6531691483833,40.04837193363896
12.050000000000036,17.146680856349963,1408.8063875308173,40.15329814987807
12.550000000000043,19.35059820149032,1535.866716247333,39.93924534048565
13.05000000000005,21.108393714595255,1664.1278039351382,39.91964833368171
13.550000000000058,23.17963004305604,1793.4103571459475,39.82699875125785
14.050000000000065,25.010149975911297,1923.4106490122888,39.94405028868264
14.550000000000072,26.86507624628922,2054.2853236090864,39.799916093696346
15.050000000000079,28.39405478943258,2185.1961225692594,39.79728171282847
15.550000000000086,30.140715576108562,2317.0570483988863,39.511742871078795
16.050000000000093,31.57279472668194,2448.7609979552353,39.34398627696524
16.5500000000001,33.35514245844634,2580.9673229175187,39.3315547894216
17.050000000000107,34.44347689308198,2713.3606318832726,39.30233948125272
17.550000000000114,35.75216146892881,2845.7724806281667,39.11700192907049
18.05000000000012,37.06303144682543,2977.87252145214,39.523650075330636
18.55000000000013,38.34851910136484,3109.8979402613604,38.99454279899691
19.050000000000136,39.403453739811816,3241.805368175741,38.9064516689854
19.550000000000143,40.79278178193934,3372.8587422910537,38.68645642388209
20.05000000000015,41.62724176118661,3504.18415942658,38.573858868744026
20.550000000000157,42.6949341494797,3634.7575897136026,38.651346180082335
21.050000000000164,44.1875989503055,3764.667846475358,38.41798155513659
21.55000000000017,45.06729619659267,3893.9654066017615,38.66879453574469
22.05000000000018,45.92214857338566,4022.693645467127,38.52302784682961
22.550000000000185,46.90110678625769,4150.825752862642,38.499549604896806
23.050000000000193,47.43758122207541,4277.786213327134,38.333669587099486
23.5500000000002,48.471127371101815,4404.854113661453,38.26970258347966
24.050000000000207,49.56690875032412,4530.337624999928,38.31721564054826
24.550000000000214,49.92883137124172,4654.939303457139,37.86769406261599
25.05000000000022,50.961654843657826,4779.264348348498,38.01162338470371
25.550000000000228,52.099268580633755,4902.13477788633,38.036754230251006
26.050000000000235,52.53515781097995,5024.50151002949,37.733286153051004
26.550000000000242,53.34085205167895,5145.828327708874,37.800912837474755
27.05000000000025,54.24126654727324,5266.1049937156895,37.61611445870112
27.550000000000257,54.79624737208809,5385.29414139167,37.49610141132369
28.050000000000264,55.30226675995434,5503.815321021239,37.56719732024355
28.55000000000027,56.04541430868906,5621.209667771289,37.56724772632556
29.050000000000278,56.21217402326083,5737.46844812897,37.41327472607979
29.550000000000285,57.4057197481104,5852.728331454998,37.443997155898444
30.050000000000292,57.92540623733108,5967.345075044842,37.0742723046271
30.5500000000003,58.17795843295362,6080.586003942581,36.93194299688037
31.050000000000306,58.81456797170081,6192.998356681786,36.99914381391755
