time,lat,lon,altitude,groundspeed,gamma,sigma,airspeed,lift,thrust,angle_of_attack,command_vel,command_gamma,command_sigma,command_airspeed,command_lift,command_thrust,command_angle_of_attack
10.000000000000007,36.24545584912534,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.050000000000008,36.24546741152889,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.100000000000009,36.245478973932435,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.15000000000001,36.245490536335986,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.20000000000001,36.24550209873953,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.25000000000001,36.24551366114307,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.300000000000011,36.24552522354662,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.350000000000012,36.245536785950165,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.400000000000013,36.245548348353715,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.450000000000014,36.24555991075726,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.500000000000014,36.24557147316081,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.550000000000015,36.24558303556435,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.600000000000016,36.245594597967894,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.650000000000016,36.245606160371445,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.700000000000017,36.24561772277499,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.750000000000018,36.24562928517854,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.800000000000018,36.24564084758208,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.85000000000002,36.24565240998563,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.90000000000002,36.245663972389174,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
10.95000000000002,36.24567553479272,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
11.000000000000021,36.24568709719627,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
11.050000000000022,36.24569865959981,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
11.100000000000023,36.24571022200336,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
11.150000000000023,36.2457217844069,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
11.200000000000024,36.245733346810454,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
11.250000000000025,36.245744909214,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
11.300000000000026,36.24575647161754,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
11.350000000000026,36.24576803402109,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
11.400000000000027,36.24577959642463,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
11.450000000000028,36.24579115882818,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
11.500000000000028,36.245802721231726,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
11.55000000000003,36.245814283635276,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318,84.3905,0.0,0.0,84.3905,80.0,6.519553980180395,0.0394966337437318
