time (seconds),bearing (Degrees),range (Feet),elevation (Degrees)
5.04999999999999,-0.12689473835829937,749.0720771525554,0.020820268161172998
5.549999999999988,-0.22476875009905048,791.193257537496,-0.03719834154947556
6.0499999999999865,-0.34563081233426096,833.6445052423575,0.1627265713893046
6.549999999999985,-0.01941922078797415,875.6326090128954,0.16300121461100944
7.049999999999983,0.0009512220202255238,918.0420687156927,-0.1597315060692682
7.549999999999981,-0.16447867310142833,960.0103713390821,0.07349555169912038
8.04999999999998,0.0890687413250362,1002.0171537124468,-0.26550016613086114
8.549999999999986,0.267714349278709,1045.733007505806,-0.6728305195477609
9.049999999999994,1.1337918863197578,1090.6227710507858,-0.9293275327319244
9.55,2.062437157355218,1137.4172069008546,-1.3146453643906202
10.050000000000008,3.006756838637575,1184.8768086205646,-2.226818534084449
10.550000000000015,3.989584563091471,1234.2294804842782,-2.174528614637634
11.050000000000022,5.262985122484698,1284.6790312160604,-3.02885077089314
11.55000000000003,6.614011709717072,1335.8062748466534,-2.8519839043501034
12.050000000000036,8.070857981857491,1387.796529843837,-3.0964934488944302
12.550000000000043,9.603874118129744,1439.810706053333,-3.4148065716596987
13.05000000000005,11.047376592253057,1493.3679298308593,-3.188406068894131
13.550000000000058,12.756384633916221,1547.05052452282,-2.958742424246346
14.050000000000065,14.613424554847455,1601.2805138165331,-2.819111136348158
14.550000000000072,16.071886620747282,1656.6253977057395,-2.5057984173118704
15.050000000000079,17.438499105995476,1712.8407330307368,-1.9748314024682616
15.550000000000086,19.350770885691986,1770.178532523922,-1.5482714413613319
16.050000000000093,20.55272284118855,1828.166646426095,-1.487946208145117
16.5500000000001,22.23690207113759,1887.5574003986949,-0.8192123841489203
17.050000000000107,24.019487653037384,1947.5740149054539,-0.8028866078312731
17.550000000000114,25.330027706375336,2009.3614266130485,-0.09157679473798658
18.05000000000012,27.208885674921294,2072.178768755002,-0.05511839048863518
18.55000000000013,28.211880351381478,2136.1505348731216,0.29641293421482395
19.050000000000136,29.803050695849034,2201.351784737265,0.6781041411021894
19.550000000000143,30.900371080859614,2267.2879710987336,1.0069676009160022
20.05000000000015,32.44169998886829,2334.493373720714,1.3949205726198513
20.550000000000157,33.79789094464065,2401.690085452195,1.6135739354836423
21.050000000000164,35.2702711536923,2469.932159170843,1.6158145660831815
21.55000000000017,36.639456194385595,2538.3685048439143,1.9228454948605254
22.05000000000018,37.49615885842098,2606.816871431397,2.189542138758352
22.550000000000185,38.96149259755059,2675.369057540051,2.234309233474207
23.050000000000193,39.735086899478006,2744.1477503903143,2.430122305521959
23.5500000000002,40.991387640763314,2812.750443571234,2.597522924820671
24.050000000000207,41.98746997762692,2881.230027893012,2.5122525428696054
24.550000000000214,43.41947747953043,2949.7069666685275,2.601891603204318
25.05000000000022,43.81396591842882,3018.0695311711106,3.0355530148425225
25.550000000000228,44.70238358387305,3085.9574797034265,3.2775504074598842
26.050000000000235,45.78784799697238,3153.711022790012,3.0659467357012407
26.550000000000242,46.449750174473856,3221.0252752425768,3.2457297998315218
27.05000000000025,47.51661369121803,3288.1484708088537,3.362563338303269
27.550000000000257,48.68463568279455,3355.4336256227116,3.9098142703656418
28.050000000000264,49.19495382193566,3421.9324645138604,3.74936286814422
28.55000000000027,49.83582466457917,3488.393450469746,4.125235840531933
