time,lat,lon,altitude,groundspeed,gamma,sigma,airspeed,command_vel,command_gamma,command_sigma,command_airspeed
0.0,36.24545584912534,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,84.3905,0.0,0.0,84.3905
0.05,36.245467410823935,-112.2822,6999.998014361658,84.38536406800046,-0.0004706120397824758,0.0,84.38536406800046,84.3905,0.0,0.0,84.3905
0.1,36.24547897129889,-112.2822,6999.992108025085,84.37650643895,-0.0013999959825268633,0.0,84.37650643895,84.3905,0.0,0.0,84.3905
0.15000000000000002,36.2454905301991,-112.2822,6999.9803966630425,84.36525532930864,-0.002776350772052408,0.0,84.36525532930864,84.3905,0.0,0.0,84.3905
0.2,36.2455020873237,-112.2822,6999.961046691017,84.3528581958233,-0.0045878800840669885,0.0,84.35285819582329,84.3905,0.0,0.0,84.3905
0.25,36.24551364260594,-112.2822,6999.932275158016,84.34048653167392,-0.006822762686131074,0.0,84.34048653167392,84.3905,0.0,0.0,84.3905
0.3,36.245525196098306,-112.2822,6999.892349539556,84.32924023700991,-0.00946912719824236,0.0,84.32924023700993,84.3905,0.0,0.0,84.3905
0.35,36.245536747958724,-112.2822,6999.839587451385,84.32015159870971,-0.01251503098941013,0.0,84.32015159870971,84.3905,0.0,0.0,84.3905
0.39999999999999997,36.24554829843783,-112.2822,6999.772356299828,84.31418891212661,-0.01594844298013965,0.0,84.31418891212662,84.3905,0.0,0.0,84.3905
0.44999999999999996,36.24555984786726,-112.2822,6999.689072882296,84.31225977563497,-0.019757230147599662,0.0,84.31225977563497,84.3905,0.0,0.0,84.3905
0.49999999999999994,36.2455713966488,-112.2822,6999.5882029494305,84.31521408695659,-0.023929147550437666,0.0,84.31521408695659,84.3905,0.0,0.0,84.3905
0.5499999999999999,36.245582945244486,-112.2822,6999.468260738449,84.32384676852288,-0.028451831704638168,0.0,84.32384676852288,84.3905,0.0,0.0,84.3905
0.6,36.24559449416752,-112.2822,6999.327808485656,84.3389002475055,-0.03331279715128555,0.0,84.33890024750549,84.3905,0.0,0.0,84.3905
0.65,36.245606043973915,-112.2822,6999.165455924558,84.36106671461671,-0.03849943606231275,0.0,84.36106671461671,84.3905,0.0,0.0,84.3905
0.7000000000000001,36.24561759525497,-112.2822,6998.979859774776,84.39099018433129,-0.04399902073194761,0.0,84.39099018433129,84.3905,0.0,0.0,84.3905
0.7500000000000001,36.245629148630336,-112.2822,6998.769723225741,84.42926837780324,-0.049798708800222816,0.0,84.42926837780324,84.3905,0.0,0.0,84.3905
0.8000000000000002,36.24564070474665,-112.2822,6998.5337953245535,84.47648990877356,-0.0558855497741558,0.0,84.47648990877356,84.3905,0.0,0.0,84.3905
0.8500000000000002,36.24565226427279,-112.2822,6998.270870405857,84.53320667849778,-0.06224649344372292,0.0,84.53320667849779,84.3905,0.0,0.0,84.3905
0.9000000000000002,36.245663827895505,-112.2822,6997.979787515824,84.59993418476327,-0.06886840144644471,0.0,84.59993418476326,84.3905,0.0,0.0,84.3905
0.9500000000000003,36.24567539631559,-112.2822,6997.6594298282935,84.67715285280046,-0.07573806093481444,0.0,84.67715285280046,84.3905,0.0,0.0,84.3905
1.0000000000000002,36.245686970244584,-112.2822,6997.308724053075,84.76530923952696,-0.08284220014182439,0.0,84.76530923952696,84.3905,0.0,0.0,84.3905
1.0500000000000003,36.24569855040189,-112.2822,6996.9266398361115,84.86481712971464,-0.09016750566989679,0.0,84.86481712971464,84.3905,0.0,0.0,84.3905
1.1000000000000003,36.24571013751237,-112.2822,6996.512189150961,84.97605854108579,-0.0977006413204799,0.0,84.97605854108579,84.3905,0.0,0.0,84.3905
1.1500000000000004,36.24572173230424,-112.2822,6996.06442568088,85.09938465383452,-0.1054282682739449,0.0,85.09938465383452,84.3905,0.0,0.0,84.3905
1.2000000000000004,36.245733335507445,-112.2822,6995.582444190708,85.23511667862459,-0.11333706642258673,0.0,85.23511667862459,84.3905,0.0,0.0,84.3905
1.2500000000000004,36.24574494785223,-112.2822,6995.065379887687,85.38354667572999,-0.12141375665382854,0.0,85.38354667572999,84.3905,0.0,0.0,84.3905
1.3000000000000005,36.245756570068124,-112.2822,6994.512407770399,85.54493833665302,-0.12964512387644433,0.0,85.544938336653,84.3905,0.0,0.0,84.3905
1.3500000000000005,36.24576820288307,-112.2822,6993.922741965014,85.7195277382766,-0.13801804057999092,0.0,85.7195277382766,84.3905,0.0,0.0,84.3905
1.4000000000000006,36.24577984702295,-112.2822,6993.295635048189,85.90752407837851,-0.14651949071687267,0.0,85.90752407837851,84.3905,0.0,0.0,84.3905
1.4500000000000006,36.24579150321116,-112.2822,6992.630377356026,86.10911040015826,-0.15513659369768534,0.0,86.10911040015826,84.3905,0.0,0.0,84.3905
1.5000000000000007,36.2458031721685,-112.2822,6991.926296278695,86.3244443123004,-0.16385662829378653,0.0,86.3244443123004,84.3905,0.0,0.0,84.3905
1.5500000000000007,36.24581485461317,-112.2822,6991.182755540478,86.55365871002624,-0.172667056246442,0.0,86.55365871002624,84.3905,0.0,0.0,84.3905
1.6000000000000008,36.24582655126093,-112.2822,6990.399154465158,86.79686250156821,-0.1815555453893769,0.0,86.79686250156821,84.3905,0.0,0.0,84.3905
1.6500000000000008,36.24583826282539,-112.2822,6989.574927226901,87.05414134354372,-0.1905099921010365,0.0,87.05414134354372,84.3905,0.0,0.0,84.3905
1.7000000000000008,36.24584999001837,-112.2822,6988.709542086941,87.3255583878084,-0.19951854291420576,0.0,87.3255583878084,84.3905,0.0,0.0,84.3905
1.7500000000000009,36.245861733550406,-112.2822,6987.802500616585,87.61115504153737,-0.20856961512368205,0.0,87.61115504153737,84.3905,0.0,0.0,84.3905
1.800000000000001,36.24587349413127,-112.2822,6986.85333690725,87.9109517415182,-0.21765191624722874,0.0,87.9109517415182,84.3905,0.0,0.0,84.3905
1.850000000000001,36.245885272470545,-112.2822,6985.861616768395,88.22494874294475,-0.22675446221082626,0.0,88.22494874294475,84.3905,0.0,0.0,84.3905
1.900000000000001,36.24589706927829,-112.2822,6984.8269369144045,88.55312692237734,-0.2358665941460157,0.0,88.55312692237734,84.3905,0.0,0.0,84.3905
1.950000000000001,36.24590888526567,-112.2822,6983.748924141614,88.8954485939836,-0.2449779937046257,0.0,88.89544859398359,84.3905,0.0,0.0,84.3905
2.000000000000001,36.245920721145616,-112.2822,6982.627234496807,89.25185833769551,-0.2540786968141011,0.0,89.25185833769551,84.3905,0.0,0.0,84.3905
2.0500000000000007,36.24593257763349,-112.2822,6981.461552438625,89.62228383751243,-0.2631591058147312,0.0,89.62228383751244,84.3905,0.0,0.0,84.3905
2.1000000000000005,36.24594445544774,-112.2822,6980.251589993432,90.00663672784381,-0.272209999938026,0.0,90.00663672784381,84.3905,0.0,0.0,84.3905
2.1500000000000004,36.24595635531055,-112.2822,6978.997085907243,90.4048134455192,-0.2812225441030607,0.0,90.40481344551921,84.3905,0.0,0.0,84.3905
2.2,36.24596827794837,-112.2822,6977.697804795386,90.81669608489246,-0.2901882960245448,0.0,90.81669608489246,84.3905,0.0,0.0,84.3905
2.25,36.24598022409259,-112.2822,6976.353536291611,91.24215325332953,-0.2990992116424753,0.0,91.24215325332952,84.3905,0.0,0.0,84.3905
2.3,36.245992194479975,-112.2822,6974.964094198333,91.68104092428928,-0.3079476488982949,0.0,91.68104092428929,84.3905,0.0,0.0,84.3905
2.3499999999999996,36.24600418985319,-112.2822,6973.529315639761,92.13320328518186,-0.3167263698963583,0.0,92.13320328518186,84.3905,0.0,0.0,84.3905
2.3999999999999995,36.24601621096124,-112.2822,6972.049060219563,92.59847357721236,-0.3254285415020707,0.0,92.59847357721236,84.3905,0.0,0.0,84.3905
2.4499999999999993,36.246028258559804,-112.2822,6970.523209184751,93.07667492448455,-0.3340477344392216,0.0,93.07667492448455,84.3905,0.0,0.0,84.3905
2.499999999999999,36.24604033341162,-112.2822,6968.951664597358,93.56762114974507,-0.34257792095872663,0.0,93.56762114974507,84.3905,0.0,0.0,84.3905
2.549999999999999,36.24605243628669,-112.2822,6967.334348515454,94.07111757428609,-0.3510134711591864,0.0,94.07111757428609,84.3905,0.0,0.0,84.3905
2.5999999999999988,36.24606456796253,-112.2822,6965.671202184939,94.58696179968997,-0.35934914804636964,0.0,94.58696179968997,84.3905,0.0,0.0,84.3905
2.6499999999999986,36.246076729224306,-112.2822,6963.962185243493,95.11494446928623,-0.36758010142395625,0.0,95.11494446928623,84.3905,0.0,0.0,84.3905
2.6999999999999984,36.24608892086495,-112.2822,6962.207274937928,95.65485000739493,-0.3757018607116848,0.0,95.65485000739493,84.3905,0.0,0.0,84.3905
2.7499999999999982,36.24610114368516,-112.2822,6960.406465356126,96.20645733464612,-0.3837103267895044,0.0,96.20645733464612,84.3905,0.0,0.0,84.3905
2.799999999999998,36.246113398493414,-112.2822,6958.559766674611,96.76954055788777,-0.3916017629675212,0.0,96.76954055788777,84.3905,0.0,0.0,84.3905
2.849999999999998,36.246125686105906,-112.2822,6956.6672044227,97.34386963342072,-0.3993727851815539,0.0,97.34386963342074,84.3905,0.0,0.0,84.3905
2.8999999999999977,36.24613800734641,-112.2822,6954.728818764079,97.9292110025245,-0.40702035151307575,0.0,97.92921100252448,84.3905,0.0,0.0,84.3905
2.9499999999999975,36.2461503630461,-112.2822,6952.744663796515,98.52532819845968,-0.41454175113034175,0.0,98.52532819845968,84.3905,0.0,0.0,84.3905
2.9999999999999973,36.24616275404336,-112.2822,6950.71480687033,99.13198242434741,-0.4219345927446926,0.0,99.13198242434741,84.3905,0.0,0.0,84.3905
3.049999999999997,36.24617518118353,-112.2822,6948.639327926135,99.7489331015327,-0.42919679267251465,0.0,99.7489331015327,84.3905,0.0,0.0,84.3905
3.099999999999997,36.24618764531858,-112.2822,6946.518318852225,100.37593838823302,-0.43632656258922903,0.0,100.37593838823302,84.3905,0.0,0.0,84.3905
3.149999999999997,36.2462001473068,-112.2822,6944.3518828619435,101.01275566845648,-0.4433223970571013,0.0,101.01275566845648,84.3905,0.0,0.0,84.3905
3.1999999999999966,36.24621268801242,-112.2822,6942.140133891208,101.65914201134228,-0.45018306090371035,0.0,101.6591420113423,84.3905,0.0,0.0,84.3905
3.2499999999999964,36.246225268305224,-112.2822,6939.883196016319,102.31485460123083,-0.45690757652269126,0.0,102.31485460123083,84.3905,0.0,0.0,84.3905
3.2999999999999963,36.2462378890601,-112.2822,6937.581202892077,102.97965113890993,-0.46349521116296827,0.0,102.97965113890993,84.3905,0.0,0.0,84.3905
3.349999999999996,36.24625055115659,-112.2822,6935.234297210161,103.65329021460796,-0.46994546426720063,0.0,103.65329021460798,84.3905,0.0,0.0,84.3905
3.399999999999996,36.24626325547847,-112.2822,6932.842630177633,104.33553165341395,-0.47625805491465445,0.0,104.33553165341395,84.3905,0.0,0.0,84.3905
3.4499999999999957,36.24627600291317,-112.2822,6930.406361015396,105.02613683389882,-0.48243290941825284,0.0,105.02613683389882,84.3905,0.0,0.0,84.3905
3.4999999999999956,36.24628879435135,-112.2822,6927.925656476346,105.72486898079217,-0.4884701491202023,0.0,105.72486898079215,84.3905,0.0,0.0,84.3905
3.5499999999999954,36.24630163068634,-112.2822,6925.400690382908,106.43149343263535,-0.4943700784253943,0.0,106.43149343263535,84.3905,0.0,0.0,84.3905
3.599999999999995,36.24631451281359,-112.2822,6922.831643183616,107.14577788538477,-0.5001331731067762,0.0,107.14577788538477,84.3905,0.0,0.0,84.3905
3.649999999999995,36.2463274416302,-112.2822,6920.218701528348,107.86749261298078,-0.5057600689121095,0.0,107.86749261298078,84.3905,0.0,0.0,84.3905
3.699999999999995,36.2463404180343,-112.2822,6917.562057861768,108.59641066592727,-0.5112515504970102,0.0,108.59641066592727,84.3905,0.0,0.0,84.3905
3.7499999999999947,36.24635344292458,-112.2822,6914.861910034535,109.33230804894679,-0.5166085407049132,0.0,109.3323080489468,84.3905,0.0,0.0,84.3905
3.7999999999999945,36.24636651719967,-112.2822,6912.118460931787,110.07496387878632,-0.5218320902106315,0.0,110.07496387878632,84.3905,0.0,0.0,84.3905
3.8499999999999943,36.24637964175767,-112.2822,6909.331918118398,110.82416052325011,-0.5269233675405061,0.0,110.82416052325011,84.3905,0.0,0.0,84.3905
3.899999999999994,36.24639281749556,-112.2822,6906.502493500483,111.57968372253076,-0.5318836494787538,0.0,111.57968372253075,84.3905,0.0,0.0,84.3905
3.949999999999994,36.24640604530869,-112.2822,6903.630403002633,112.3413226938967,-0.5367143118665257,0.0,112.3413226938967,84.3905,0.0,0.0,84.3905
3.999999999999994,36.246419326090226,-112.2822,6900.715866260321,113.10887022077661,-0.5414168207973835,0.0,113.10887022077661,84.3905,0.0,0.0,84.3905
4.049999999999994,36.24643266073066,-112.2822,6897.759106326951,113.88212272725747,-0.5459927242103674,0.0,113.88212272725747,84.3905,0.0,0.0,84.3905
4.099999999999993,36.246446050117285,-112.2822,6894.760349395009,114.66088033898613,-0.5504436438795712,0.0,114.66088033898613,84.3905,0.0,0.0,84.3905
4.149999999999993,36.246459495133706,-112.2822,6891.719824530749,115.44494693143318,-0.5547712677971346,0.0,115.44494693143318,84.3905,0.0,0.0,84.3905
4.199999999999993,36.24647299665932,-112.2822,6888.637763421908,116.23413016644439,-0.5589773429447976,0.0,116.23413016644439,84.3905,0.0,0.0,84.3905
4.249999999999993,36.24648655556889,-112.2822,6885.514400137895,117.02824151796924,-0.563063668447635,0.0,117.02824151796924,84.3905,0.0,0.0,84.3905
4.299999999999993,36.24650017273204,-112.2822,6882.3499709019425,117.82709628781849,-0.5670320891022643,0.0,117.82709628781849,84.3905,0.0,0.0,84.3905
4.3499999999999925,36.246513849012835,-112.2822,6879.144713874702,118.63051361226442,-0.5708844892707049,0.0,118.63051361226444,84.3905,0.0,0.0,84.3905
4.399999999999992,36.24652758526932,-112.2822,6875.898868948786,119.4383164602578,-0.5746227871301269,0.0,119.4383164602578,84.3905,0.0,0.0,84.3905
4.449999999999992,36.24654138235313,-112.2822,6872.612677553769,120.25033162399639,-0.5782489292679643,0.0,120.25033162399639,84.3905,0.0,0.0,84.3905
4.499999999999992,36.24655524110909,-112.2822,6869.286382471164,121.0663897025401,-0.5817648856112484,0.0,121.0663897025401,84.3905,0.0,0.0,84.3905
4.549999999999992,36.2465691623748,-112.2822,6865.920227658931,121.88632507912868,-0.5851726446785487,0.0,121.88632507912868,84.3905,0.0,0.0,84.3905
4.599999999999992,36.24658314698027,-112.2822,6862.514458085054,122.70997589281929,-0.5884742091425568,0.0,122.70997589281929,84.3905,0.0,0.0,84.3905
4.6499999999999915,36.24659719574761,-112.2822,6859.069319569768,123.5371840050236,-0.5916715916911132,0.0,123.5371840050236,84.3905,0.0,0.0,84.3905
4.699999999999991,36.24661130949064,-112.2822,6855.585058636027,124.36779496148702,-0.5947668111743445,0.0,124.36779496148702,84.3905,0.0,0.0,84.3905
4.749999999999991,36.24662548901458,-112.2822,6852.0619223678,125.2016579502169,-0.5977618890255278,0.0,125.2016579502169,84.3905,0.0,0.0,84.3905
4.799999999999991,36.2466397351158,-112.2822,6848.5001582758305,126.03862575583251,-0.6006588459433346,0.0,126.03862575583251,84.3905,0.0,0.0,84.3905
4.849999999999991,36.24665404858143,-112.2822,6844.900014170478,126.87855471077592,-0.6034596988232022,0.0,126.87855471077593,84.3905,0.0,0.0,84.3905
4.899999999999991,36.246668430189196,-112.2822,6841.261738041311,127.72130464379136,-0.6061664579257404,0.0,127.72130464379136,84.3905,0.0,0.0,84.3905
4.94999999999999,36.2466828807071,-112.2822,6837.5855779430985,128.5667388260505,-0.6087811242702884,0.0,128.5667388260505,84.3905,0.0,0.0,84.3905
4.99999999999999,36.246697400893204,-112.2822,6833.871781887894,129.41472391527176,-0.6113056872419851,0.0,129.41472391527176,84.3905,0.0,0.0,84.3905
5.04999999999999,36.246711991495395,-112.2822,6830.120597742906,130.26512989815484,-0.613742122401004,0.0,130.26512989815484,84.3905,0.0,0.0,84.3905
5.09999999999999,36.246726653251216,-112.2822,6826.332273133863,131.11783003142543,-0.6160923894829138,0.0,131.11783003142543,84.3905,0.0,0.0,84.3905
5.14999999999999,36.2467413868876,-112.2822,6822.507055353599,131.9727007817606,-0.6183584305794657,0.0,131.9727007817606,84.3905,0.0,0.0,84.3905
5.1999999999999895,36.246756193120774,-112.2822,6818.645191275604,132.82962176484256,-0.6205421684894608,0.0,132.82962176484256,84.3905,0.0,0.0,84.3905
5.249999999999989,36.24677107265604,-112.2822,6814.746927272286,133.68847568376628,-0.6226455052297185,0.0,133.68847568376628,84.3905,0.0,0.0,84.3905
5.299999999999989,36.24678602618766,-112.2822,6810.81250913771,134.54914826700696,-0.6246703206965465,0.0,134.54914826700693,84.3905,0.0,0.0,84.3905
5.349999999999989,36.24680105439869,-112.2822,6806.842182014595,135.4115282061333,-0.6266184714684901,0.0,135.4115282061333,84.3905,0.0,0.0,84.3905
5.399999999999989,36.2468161579609,-112.2822,6802.836190325355,136.27550709343623,-0.6284917897415305,0.0,136.27550709343623,84.3905,0.0,0.0,84.3905
5.449999999999989,36.24683133753464,-112.2822,6798.794777706989,137.1409793596242,-0.6302920823882793,0.0,137.1409793596242,84.3905,0.0,0.0,84.3905
5.4999999999999885,36.24684659376874,-112.2822,6794.71818694962,138.00784221172322,-0.6320211301331045,0.0,138.00784221172322,84.3905,0.0,0.0,84.3905
5.549999999999988,36.24686192730044,-112.2822,6790.6066599385185,138.8759955713034,-0.6336806868354976,0.0,138.87599557130343,84.3905,0.0,0.0,84.3905
5.599999999999988,36.24687733875535,-112.2822,6786.460437599436,139.74534201314196,-0.6352724788743639,0.0,139.74534201314196,84.3905,0.0,0.0,84.3905
5.649999999999988,36.2468928287473,-112.2822,6782.279759847082,140.6157867044197,-0.6367982046262823,0.0,140.6157867044197,84.3905,0.0,0.0,84.3905
5.699999999999988,36.246908397878386,-112.2822,6778.064865536605,141.4872373445371,-0.6382595340311354,0.0,141.4872373445371,84.3905,0.0,0.0,84.3905
5.749999999999988,36.2469240467389,-112.2822,6773.815992417927,142.35960410562586,-0.6396581082388562,0.0,142.35960410562586,84.3905,0.0,0.0,84.3905
5.799999999999987,36.24693977590728,-112.2822,6769.533377092799,143.23279957382135,-0.6409955393313725,0.0,143.23279957382135,84.3905,0.0,0.0,84.3905
5.849999999999987,36.24695558595014,-112.2822,6765.217254974451,144.10673869135405,-0.6422734101141546,0.0,144.10673869135405,84.3905,0.0,0.0,84.3905
5.899999999999987,36.246971477422214,-112.2822,6760.867860249714,144.98133869950885,-0.6434932739720819,0.0,144.98133869950885,84.3905,0.0,0.0,84.3905
5.949999999999987,36.24698745086639,-112.2822,6756.485425843505,145.8565190824942,-0.6446566547846484,0.0,145.8565190824942,84.3905,0.0,0.0,84.3905
5.999999999999987,36.247003506813705,-112.2822,6752.070183385562,146.7322015122565,-0.6457650468958118,0.0,146.7322015122565,84.3905,0.0,0.0,84.3905
6.0499999999999865,36.24701964578336,-112.2822,6747.6223631793255,147.60830979426893,-0.64681991513407,0.0,147.60830979426893,84.3905,0.0,0.0,84.3905
6.099999999999986,36.24703586828278,-112.2822,6743.142194172882,148.48476981431824,-0.647822694878612,0.0,148.48476981431824,84.3905,0.0,0.0,84.3905
6.149999999999986,36.2470521748076,-112.2822,6738.629903931865,149.36150948630802,-0.6487747921676449,0.0,149.36150948630802,84.3905,0.0,0.0,84.3905
6.199999999999986,36.2470685406251,-112.28219985766425,6734.07315531466,150.24656340684805,-0.6517384345377177,0.007013908440984836,150.24656340684803,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.249999999999986,36.24708496806645,-112.28219956743536,6729.472923931808,151.13953199360057,-0.654471033376369,0.014247284792753907,151.13953199360057,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.299999999999986,36.24710145917345,-112.28219912378403,6724.830206321024,152.03872338960463,-0.6569800308249998,0.021692747086525348,152.03872338960463,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.349999999999985,36.247118015710875,-112.28219852121379,6720.146017172697,152.94258356052077,-0.6592727603164639,0.029342972038422836,152.94258356052077,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.399999999999985,36.24713463917782,-112.2821977542659,6715.421386732251,153.84968539407666,-0.6613564322402257,0.03719070965170826,153.84968539407666,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.449999999999985,36.247151330818305,-112.28219681752407,6710.6573583716445,154.75871867749962,-0.6632381222337281,0.04522879615437445,154.75871867749962,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.499999999999985,36.24716809163095,-112.28219570561913,6705.854986322026,155.6684808820015,-0.664924761781085,0.053450165402435114,155.6684808820015,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.549999999999985,36.247184922378146,-112.28219441323364,6701.015333559564,156.5778686890647,-0.6664231308312636,0.061847858870955105,156.5778686890647,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.5999999999999845,36.247201823594615,-112.28219293510635,6696.139469836442,157.48587019851215,-0.6677398521770971,0.07041503434683735,157.48587019851215,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.649999999999984,36.247218795603295,-112.28219126603597,6691.228467566203,158.3916314462283,-0.6688813870986633,0.07914497139626823,158.3916314462283,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.699999999999984,36.24723583860522,-112.28218940087667,6686.283376272072,159.2951445662197,-0.6698540301918875,0.08803105414524538,159.2951445662197,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.749999999999984,36.24725295267755,-112.28218733454041,6681.305223462379,160.19639143998825,-0.6706639079264243,0.09706675607595652,160.19639143998825,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.799999999999984,36.24727013777215,-112.28218506199926,6676.295015443096,161.09534515742976,-0.6713169813916086,0.10624564727446456,161.09534515742976,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.849999999999984,36.24728739371455,-112.28218257828793,6671.253738071573,161.99197131920002,-0.67181904909175,0.11556140102784185,161.99197131920002,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
6.8999999999999835,36.24730472020343,-112.28217987850638,6666.1823574554055,162.88622919664954,-0.6721757497886598,0.12500779978017573,162.88622919664957,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002
