time (seconds),bearing (Degrees),range (Feet),elevation (Degrees)
30.00000000000029,-0.1922415949967245,749.1151270621249,-0.47966316552712734
30.5000000000003,0.025156104014368717,791.5651536815047,0.05406694165003533
31.000000000000306,-0.0937818849851176,833.4346940110008,0.04415287169857511
31.500000000000313,-0.04029417946113728,875.6754485526149,0.1152086983146165
32.00000000000032,-0.023875951783733043,917.9958216203341,0.1425392080611968
32.50000000000029,0.15486889491540098,959.9373919779725,-0.11144409902879765
33.00000000000026,0.06646938407909077,1002.024265460786,0.02644299728514145
33.500000000000234,0.11812752115269,1044.125959885729,0.15485342620431594
34.000000000000206,-0.028069332709156476,1086.2868423719408,0.1867451707365892
34.50000000000018,0.04961451942980015,1128.2519446850804,-0.15116551356303923
35.00000000000015,0.19403728816669188,1170.7109125355712,-0.03831900131945742
35.50000000000012,0.22661558939745044,1212.627646590836,0.0036251800218628774
36.00000000000009,-0.08707038898723497,1254.8539344529809,-0.11955972141662821
36.500000000000064,0.08709342630052973,1297.0514253459003,0.01210420409237325
37.000000000000036,-0.35221984776987697,1339.2190056068096,-0.09680694670085098
37.50000000000001,0.03385585760118775,1381.5672661448878,0.19065492176751875
37.99999999999998,-0.22198223646196108,1423.4988834222777,0.12595842147538636
38.49999999999995,-0.1576748880691554,1465.8321971194275,-0.2235438284389796
38.99999999999992,-0.15883206022407564,1507.8233417857841,0.12252325587728158
39.49999999999989,0.2587399561997484,1550.0372649214282,0.03956613576185349
39.999999999999865,-0.09136516265935145,1592.19919802764,-0.07888105028869073
40.49999999999984,0.05540461894489515,1634.1618327273097,0.23984309286233602
40.99999999999981,0.10252833625347661,1676.4219567020957,0.02245765283901441
41.49999999999978,-0.09017505575281545,1719.1825097040364,0.1222480904413226
41.99999999999975,0.38087570588188985,1764.2169690673882,-0.7635739543429612
42.49999999999972,0.9419486545776138,1811.6328312894004,-1.2591168069401828
42.999999999999694,1.431349247063693,1862.240970608848,-1.799845405263662
43.499999999999666,2.309000646813747,1915.7824398014907,-2.4795483695350837
43.99999999999964,3.271729706333602,1972.3224441212099,-3.745374351384178
44.49999999999961,4.39096864269938,2031.6297242477553,-4.839607531840408
44.99999999999958,5.506572680435344,2093.6798314771213,-6.423373946004718
