time,lat,lon,altitude,groundspeed,gamma,sigma,airspeed,command_vel,command_gamma,command_sigma,command_airspeed
0.0,36.24545584912534,-112.2822,7000.0,84.3905,0.0,0.0,84.3905,84.3905,0.0,0.0,84.3905
0.05,36.24546741029142,-112.2822,6999.998014407387,84.38147741363494,-0.0004706228778065515,0.0,84.38147741363494,84.3905,0.0,0.0,84.3905
0.1,36.245478969222496,-112.2822,6999.992109077072,84.3652381352836,-0.001399944425983409,0.0,84.3652381352836,84.3905,0.0,0.0,84.3905
0.15000000000000002,36.24549052513893,-112.2822,6999.980402251136,84.34347750805274,-0.002775992007403359,0.0,84.34347750805274,84.3905,0.0,0.0,84.3905
0.2,36.24550207745824,-112.2822,6999.961065272755,84.31778499708044,-0.004586706394846724,0.0,84.31778499708044,84.3905,0.0,0.0,84.3905
0.25,36.24551362577552,-112.2822,6999.932323107172,84.28964859387597,-0.0068199094122301,0.0,84.28964859387597,84.3905,0.0,0.0,84.3905
0.3,36.24552516984517,-112.2822,6999.892454698781,84.26045896655557,-0.009463277068878142,0.0,84.26045896655557,84.3905,0.0,0.0,84.3905
0.35,36.2455367095637,-112.2822,6999.839793190055,84.23151337113943,-0.012504317917063466,0.0,84.23151337113943,84.3905,0.0,0.0,84.3905
0.39999999999999997,36.245548244953646,-112.2822,6999.772726024931,84.20401933924232,-0.015930356391471594,0.0,84.20401933924231,84.3905,0.0,0.0,84.3905
0.44999999999999996,36.2455597761486,-112.2822,6999.689694956422,84.17909815754467,-0.019728520908749537,0.0,84.17909815754467,84.3905,0.0,0.0,84.3905
0.49999999999999994,36.24557130337924,-112.2822,6999.589195975625,84.1577881543867,-0.02388573651714429,0.0,84.1577881543867,84.3905,0.0,0.0,84.3905
0.5499999999999999,36.245582826960316,-112.2822,6999.469779176893,84.14104780869913,-0.028388721891579295,0.0,84.14104780869911,84.3905,0.0,0.0,84.3905
0.6,36.245594347278654,-112.2822,6999.330048571703,84.12975869627617,-0.033223990469404316,0.0,84.12975869627617,84.3905,0.0,0.0,84.3905
0.65,36.245605864782,-112.2822,6999.168661861793,84.1247282881142,-0.03837785551746749,0.0,84.1247282881142,84.3905,0.0,0.0,84.3905
0.7000000000000001,36.24561737996876,-112.2822,6998.984330180261,84.12669261518668,-0.043836438913022954,0.0,84.12669261518667,84.3905,0.0,0.0,84.3905
0.7500000000000001,36.245628893378615,-112.2822,6998.775817807664,84.1363188136026,-0.04958568341018346,0.0,84.1363188136026,84.3905,0.0,0.0,84.3905
0.8000000000000002,36.24564040558388,-112.2822,6998.54194186866,84.15420756360321,-0.05561136815099615,0.0,84.15420756360321,84.3905,0.0,0.0,84.3905
0.8500000000000002,36.24565191718161,-112.2822,6998.28157201337,84.18089543529184,-0.06189912716656186,0.0,84.18089543529184,84.3905,0.0,0.0,84.3905
0.9000000000000002,36.245663428786536,-112.2822,6997.993630086445,84.21685715336379,-0.06843447059969368,0.0,84.21685715336379,84.3905,0.0,0.0,84.3905
0.9500000000000003,36.24567494102457,-112.2822,6997.677089785749,84.26250779241143,-0.0752028083671294,0.0,84.26250779241143,84.3905,0.0,0.0,84.3905
1.0000000000000002,36.245686454527046,-112.2822,6997.33097631168,84.3182049136263,-0.08218947596693152,0.0,84.3182049136263,84.3905,0.0,0.0,84.3905
1.0500000000000003,36.245697969925565,-112.2822,6996.954366007319,84.3842506529092,-0.08937976212601781,0.0,84.38425065290922,84.3905,0.0,0.0,84.3905
1.1000000000000003,36.24570948784741,-112.2822,6996.546385988956,84.46089376953712,-0.09675893797428489,0.0,84.46089376953712,84.3905,0.0,0.0,84.3905
1.1500000000000004,36.24572100892389,-112.2822,6996.106213310511,84.54842242861072,-0.10431228337471618,0.0,84.54842242861072,84.3905,0.0,0.0,84.3905
1.2000000000000004,36.24573253380216,-112.2822,6995.633073861998,84.64718768423727,-0.1120251086347153,0.0,84.64718768423728,84.3905,0.0,0.0,84.3905
1.2500000000000004,36.24574406314328,-112.2822,6995.126241675004,84.75750196727901,-0.11988277989280857,0.0,84.75750196727901,84.3905,0.0,0.0,84.3905
1.3000000000000005,36.245755597620736,-112.2822,6994.585038193177,84.87964063339983,-0.12787074953297792,0.0,84.87964063339983,84.3905,0.0,0.0,84.3905
1.3500000000000005,36.245767137919294,-112.2822,6994.008831507839,85.01384343007662,-0.13597458694539566,0.0,85.01384343007662,84.3905,0.0,0.0,84.3905
1.4000000000000006,36.24577868473411,-112.2822,6993.397035558982,85.1603158972245,-0.1441800093569498,0.0,85.16031589722452,84.3905,0.0,0.0,84.3905
1.4500000000000006,36.24579023877017,-112.2822,6992.749109302138,85.31923071417492,-0.15247291246073316,0.0,85.31923071417492,84.3905,0.0,0.0,84.3905
1.5000000000000007,36.245801800741894,-112.2822,6992.06455584186,85.4907290039485,-0.16083940058217938,0.0,85.49072900394849,84.3905,0.0,0.0,84.3905
1.5500000000000007,36.245813371372954,-112.2822,6991.34292153279,85.67492160407953,-0.1692658161307317,0.0,85.67492160407953,84.3905,0.0,0.0,84.3905
1.6000000000000008,36.24582495139629,-112.2822,6990.583795049579,85.87189031167635,-0.1777387680997234,0.0,85.87189031167634,84.3905,0.0,0.0,84.3905
1.6500000000000008,36.24583654155416,-112.2822,6989.786806427171,86.08168910894433,-0.1862451593933549,0.0,86.08168910894433,84.3905,0.0,0.0,84.3905
1.7000000000000008,36.24584814259843,-112.2822,6988.951626073223,86.30434537405473,-0.19477221277803514,0.0,86.30434537405473,84.3905,0.0,0.0,84.3905
