1.141993401052162426e+03,1.945126387478673223e+03,1.002962209569522429e+03,2.151264258970512856e+03,4.836294825188642221e+02,2.549376070422251814e+03,2.457987028037282926e+03,1.623339571309227722e+03
1.363790492330995676e+03,2.201579774411052767e+03,8.537089469356278641e+02,2.375808897535478991e+03,3.857247421988034262e+02,2.771096320576376456e+03,2.118633990295965305e+03,1.149753399884552437e+03
2.259893110213892214e+03,3.289824329802650936e+03,6.343261127440106293e+02,3.234376456373143810e+03,8.176144368524545598e+02,3.890186432471057742e+03,1.416048608552569931e+03,7.350843177334904794e+02
2.649478817325271848e+03,3.753526469014206214e+03,1.357739193124842586e+03,3.621490438203479698e+03,1.782062018135577318e+03,4.324343611510392293e+03,8.883938220512175121e+02,7.674403280745190159e+02
2.485494272984838062e+03,3.303615498526733973e+03,8.869172564768816756e+02,3.464546644634288896e+03,1.071533301567399576e+03,3.905372946765305642e+03,1.425347679999848651e+03,6.840809065444245789e+02
2.592576951972681400e+03,3.510756834149255155e+03,1.423313161921776100e+03,3.601688340905576752e+03,1.665639832271462865e+03,4.080587034905191558e+03,1.119884425425504787e+03,6.618159119285993484e+02
2.092618154700459854e+03,2.972501657969546613e+03,4.836930227453683528e+02,3.068836502888715131e+03,6.637154875311427986e+02,3.574724021556733533e+03,1.681511490959022240e+03,9.891902956470606796e+02
3.002506531370456287e+03,3.951407932572119989e+03,1.390144173210129566e+03,3.977475261314846648e+03,1.577056088585943371e+03,4.551877487847474185e+03,9.190807626527163166e+02,1.117713491790997750e+03
