time (seconds),bearing (Degrees),range (Feet),elevation (Degrees)
15.000000000000078,0.059691931274799596,149.99687077324063,0.4624829683317803
15.500000000000085,0.0517807386848259,192.22587430308582,-0.20382588534959786
16.000000000000092,-0.1097188206644779,234.25930059243024,-0.085974843661186
16.5000000000001,-0.10166207692281673,276.32033153847505,-0.09469047993227775
17.000000000000107,0.15018026166650414,318.5030484894865,-0.050638959654988935
17.500000000000114,-0.2560748015139247,361.0604043667365,0.36786995760565255
18.00000000000012,-0.0032064985918540054,403.45649557528,0.8294349769489031
18.500000000000128,0.2992621096052456,446.0763435653879,1.4492557151352186
19.000000000000135,0.08824453149909756,488.1757078922932,2.432695451195026
19.500000000000142,0.5718609830971616,530.6837416751907,3.8487055657078453
20.00000000000015,-0.00043072980482297685,573.3406668459157,4.874456762203322
20.500000000000156,-0.06624118986589464,615.5338571974129,6.081397417502431
21.000000000000163,-0.1346150723566677,657.9884234055345,7.480395994917832
21.50000000000017,-0.05862473127388668,700.1421214018258,8.830139505218193
22.000000000000178,-0.06266796896713435,742.6012459187674,9.982537617022881
22.500000000000185,0.41554661465625753,784.6317471467589,11.61464381598153
23.000000000000192,0.2822426118383262,826.8666284720706,12.741474610620436
23.5000000000002,-0.1381352776186816,868.8898890933998,14.004158762194445
24.000000000000206,0.12444573803017858,910.6405644841316,15.091000728473748
24.500000000000213,0.22510096718552003,953.0516191492426,16.345216505221476
25.00000000000022,0.07665680662034641,995.2316107866025,17.39278782979198
25.500000000000227,0.21017238340706648,1037.38607988888,18.147013425540973
26.000000000000234,0.16989073632460855,1079.6348088263342,19.14431736111643
26.50000000000024,0.40552976630560733,1122.3288440113338,20.047595549306376
27.00000000000025,0.41027996252259546,1164.7987335283005,20.553256252667644
27.500000000000256,0.47077077361750863,1208.1888993706445,21.26840124763862
28.000000000000263,0.3160638298431743,1251.645376561133,21.80762750913085
28.50000000000027,0.3776715688696263,1296.4019741130016,22.471859489959012
29.000000000000277,0.21997114910120047,1341.299336419649,22.746411230966157
29.500000000000284,0.08384328696086898,1386.9108098139975,23.35841349313527
30.00000000000029,0.1948771040865638,1433.4677986448937,23.940203284480653
30.5000000000003,0.37592969843581153,1480.9141339477176,23.757940879876912
31.000000000000306,0.12004882446598877,1529.6980572423718,24.3127311765896
31.500000000000313,0.3243443245956003,1579.1508773006483,24.18647272735572
32.00000000000032,0.4069657340681113,1629.5498244814721,24.448669191661203
32.50000000000029,0.5380823401185643,1681.5013326538483,24.781682785475162
33.00000000000026,0.21807559244263874,1734.3797859812928,24.928669921955652
33.500000000000234,0.4174575193205403,1787.8097663486308,24.96871182716804
34.000000000000206,0.6183125605447253,1842.9509790171737,25.020857190733285
34.50000000000018,0.40515913674710835,1898.4055436525093,25.336967003532738
35.00000000000015,0.2713854604062382,1955.1714515039153,25.185482213762214
35.50000000000012,0.4669081497826342,2012.296957720913,25.23382073436321
36.00000000000009,0.3656035254150653,2070.6915012848913,25.126638647787146
36.500000000000064,0.5455300015176536,2128.97362893941,25.164169986225254
37.000000000000036,0.6884783086115734,2188.1218502037605,25.221033215789433
37.50000000000001,0.43869747049903596,2247.8570938267176,25.13077485720228
37.99999999999998,0.6000270314361165,2307.358151814647,25.441257671073057
38.49999999999995,0.5884436066705878,2367.071380481045,24.97377903980109
38.99999999999992,0.63399976420637,2427.453553056348,25.388691517441877
39.49999999999989,0.677939150338681,2486.903875011775,24.88077548172892
39.999999999999865,0.6583669599096145,2546.89030446724,25.07800723008659
40.49999999999984,0.5150491525155468,2606.752710530353,25.05253259846983
40.99999999999981,0.7318953270906816,2665.556510313318,25.109690016533918
41.49999999999978,0.9471927629702376,2724.534282208951,25.26980375455035
41.99999999999975,0.6011974717013362,2782.8692432425955,25.292247751195205
42.49999999999972,0.4256691617534757,2840.780000310001,25.257451177520355
42.999999999999694,0.6159634763619428,2898.0829016703274,25.2926096129397
43.499999999999666,0.5922586914474779,2954.7540899844075,24.98420045191936
43.99999999999964,0.647485594274079,3010.776925367288,25.041674484763835
44.49999999999961,0.7002514445233851,3066.0552359784315,25.254455753662377
44.99999999999958,0.9093652216847926,3120.890945277358,25.086738927104108
45.49999999999955,0.6383845726709639,3175.115939663786,25.04633753958451
45.999999999999524,0.6170085685900328,3228.3472992462393,25.06723441261058
46.499999999999496,0.8294211542458403,3281.0080671387755,25.327309756841537
46.99999999999947,0.5411546031092919,3332.939892332101,25.211987513212772
47.49999999999944,0.9798817389362051,3384.3792666154222,25.13063770855753
47.99999999999941,0.8339842199991326,3435.3747003386497,25.25686951163188
48.49999999999938,0.6713117174745703,3485.709527131575,25.158799555129114
48.99999999999935,0.8078044878575401,3535.515312406165,25.040319389364463
49.499999999999325,0.6870218811937955,3584.8399058176683,25.165201170689887
49.9999999999993,0.711000724852573,3633.9132708184093,25.373321335597147
50.49999999999927,0.8873220590164685,3682.604861865643,25.313196246210516
50.99999999999924,0.7382446840504878,3730.7790579963957,25.66941388432856
51.49999999999921,0.8991995221239757,3778.6331144805654,25.420656916927264
51.99999999999918,0.8727728171216144,3826.5823573969137,25.575369358597975
52.499999999999154,0.7767250850436875,3874.3210498423073,25.426505247511287
52.999999999999126,0.8550893254377024,3921.975020968754,25.384421287194307
53.4999999999991,0.6974064942660553,3969.9011253227495,25.565361986848487
53.99999999999907,0.6777676016233968,4017.3763287572265,25.617257417599074
54.49999999999904,0.6620518105097397,4065.073456935839,25.27135073368569
54.99999999999901,0.8675442520168906,4113.184062690028,25.46302496658481
55.499999999998984,1.122683240531361,4161.287197279989,25.339918141455268
55.999999999998956,0.9200374138617071,4209.629230140021,25.307006954748424
56.49999999999893,0.9821560715369688,4258.273491442039,25.355881900108752
56.9999999999989,0.9626306312059286,4307.0915460846445,25.395647349854965
57.49999999999887,0.9198961717921001,4356.4593634910025,25.591360299352754
57.99999999999884,0.7465608959036061,4405.669959091924,25.374772840434385
58.49999999999881,0.943391423705061,4455.677514761538,25.628938953923015
58.999999999998785,0.9508611725043219,4505.826309723705,25.459178399728653
59.49999999999876,0.9975152489843714,4556.476959265881,25.812923961696495
59.99999999999873,0.7617286843877671,4607.244142554589,25.56454997713379
60.4999999999987,1.1295771264309213,4658.627888399897,25.64178354029808
60.99999999999867,0.8679269312430763,4709.963326269436,25.62134486608559
61.49999999999864,1.294654541948691,4761.623934512726,25.869662224470883
61.999999999998614,0.9261549600405823,4813.999137629921,25.764838923735486
62.499999999998586,0.8967003387878619,4866.2616367969,25.751206206393423
62.99999999999856,1.0786337589079165,4918.816384866341,25.66607705177972
63.49999999999853,0.9799241348132937,4971.5996819366765,25.669385989211573
63.9999999999985,1.0522124661314922,5024.964062810431,25.544206434961083
64.49999999999848,0.9237754949178626,5077.790882658537,25.423192319697907
64.99999999999845,1.086462379908983,5131.242993359192,25.73538114729882
65.49999999999842,1.047202668292117,5184.75764730616,25.639058445226308
65.9999999999984,0.8472565849212833,5237.843051657217,25.745094247653718
66.49999999999837,1.0349064791646865,5291.451651227172,25.897488503033554
66.99999999999834,1.036489031126884,5344.938408132329,25.736277522630907
67.49999999999831,1.0220621692252767,5398.424877520883,25.768994119869244
67.99999999999828,1.2895238989268032,5452.209808187965,25.94304577276098
68.49999999999825,0.695657075920565,5505.491485740824,25.672044344403847
68.99999999999822,0.9645644913837783,5558.736675617791,26.04811823301739
69.4999999999982,1.249241957756669,5612.02146036351,25.848900577400425
69.99999999999817,1.120220240870199,5665.450039571895,25.906894254972382
70.49999999999814,1.0338003174570805,5718.27877896969,25.81911031191287
70.99999999999811,0.9718060039257381,5771.334957515265,26.006356339490765
71.49999999999808,0.7288866604328125,5824.212613077901,25.837923650781846
71.99999999999805,1.1578473104621707,5876.812494586206,25.61509453238886
72.49999999999802,1.0506813703344131,5930.08955432482,25.818527568367433
72.999999999998,1.3268060978277985,5982.114959628876,25.868654877630817
73.49999999999797,1.0360845087825026,6034.506459388794,25.876364288033887
73.99999999999794,1.101960315012844,6086.537289595042,26.20938221042863
74.49999999999791,1.2119210332137147,6138.931696039816,25.82400505402681
74.99999999999788,1.2363608663676058,6190.821254163774,25.902340681190772
75.49999999999785,1.0443488922549726,6242.462721078963,26.00105929390676
75.99999999999783,0.706500191088684,6294.24977140845,25.884829438743996
76.4999999999978,1.2335152220234626,6345.712229474451,25.963752477506695
76.99999999999777,0.9735258285013781,6397.032284503514,25.782872449689684
77.49999999999774,1.139889586792221,6448.6261970034375,25.870234800610312
77.99999999999771,1.1022319173431674,6500.160836570219,26.033164549705077
78.49999999999768,1.1113008032570895,6551.3519719844735,25.96356143849707
78.99999999999766,1.0733557566767449,6602.583145091576,26.1977158681177
79.49999999999763,1.0166453443340957,6653.544295813971,25.728995195838806
79.9999999999976,1.1785768962062613,6704.684581203963,26.172574111832024
80.49999999999757,1.0474694313163806,6756.101932797948,25.746482186709976
80.99999999999754,0.9898268941595734,6807.524140823783,26.019340658010854
81.49999999999751,1.194508977466042,6858.387687748805,26.02113941866264
81.99999999999748,1.2607589148945053,6909.365115190004,26.054360251128955
82.49999999999746,0.9032017211611545,6960.577146824856,26.023804470750935
82.99999999999743,1.2959413815329563,7011.735678407869,25.81856174909568
83.4999999999974,1.2475506439438568,7063.148152175645,25.96849388469689
83.99999999999737,1.1596249853430212,7114.186576840469,26.20976236723278
84.49999999999734,1.0692756186754742,7165.674255821448,26.008081935259153
84.99999999999731,1.2005049628320847,7216.769710321704,25.95991516833248
85.49999999999729,1.003408925160381,7268.284915214663,25.75290040147822
85.99999999999726,0.8979888611533565,7319.6515838948935,25.82193406469981
86.49999999999723,1.144279492930753,7371.210735774656,26.08226138797847
86.9999999999972,0.9745906006297963,7422.536816905582,25.926005302985295
87.49999999999717,1.2550576931990638,7474.045803525324,26.149565190286637
87.99999999999714,1.28444214129876,7525.5920671851445,26.050227605036966
88.49999999999712,0.8889786502462727,7577.460460523502,26.016710042680234
88.99999999999709,1.2335734426740292,7629.262763978458,26.100252269992126
89.49999999999706,1.4155059515633197,7680.991432612864,26.195471453471654
89.99999999999703,1.2488126434434148,7732.871782943459,25.99411857876173
90.499999999997,1.2811730169772928,7784.535732436211,25.97514119395455
90.99999999999697,1.3308471073908366,7836.31886235912,25.86383948583332
91.49999999999694,1.1094300290547046,7888.451355940902,25.901913525120285
91.99999999999692,0.9907816808106675,7940.338090873038,26.587053254286957
92.49999999999689,1.1397517412283318,7992.196543644514,26.038591934524938
92.99999999999686,1.139906753945211,8044.106534001279,25.94229032371992
93.49999999999683,1.2209632834535025,8096.421354523342,25.93450566434815
93.9999999999968,1.3836218385578556,8148.421888196988,26.219365241153636
94.49999999999677,1.3028891805220633,8200.773123284294,26.136728479505013
94.99999999999675,1.1561126087773004,8252.533099029972,25.97921769304641
95.49999999999672,1.4552459692460873,8304.401337293553,26.283854713716153
95.99999999999669,1.0253854400787252,8356.328286488315,26.019171494009836
96.49999999999666,1.3776750866340923,8408.783481854383,26.01495519766599
96.99999999999663,1.3764211314170496,8460.826757351499,26.004138613874122
97.4999999999966,1.5336589583830076,8512.751991802084,26.17598250593432
97.99999999999658,1.161996984360315,8564.609738210847,25.97672355343762
98.49999999999655,1.314890524138159,8616.584825585642,26.131731984231678
98.99999999999652,1.3986486683671386,8668.62244075123,25.761183657993627
99.49999999999649,1.2577359626807603,8720.342044847244,25.945143220512588
99.99999999999646,1.4922209436214497,8772.52085904123,25.942383367975033
100.49999999999643,1.4154194560673137,8824.19199340237,26.089701265424047
100.9999999999964,1.4079325367169435,8876.245626023756,26.01468198258385
101.49999999999638,1.0871834449551512,8928.367284927797,26.071787044032153
101.99999999999635,1.4922387590306108,8979.959829670508,26.16023262636209
102.49999999999632,1.4517298650893027,9031.918831133535,25.890576548081018
102.99999999999629,1.2186590275093747,9083.893137139254,26.068821892444795
103.49999999999626,1.3999051468864383,9135.694010068639,26.17491806946987
103.99999999999623,1.3523664044270083,9187.487551738972,26.133354804585913
104.4999999999962,1.1346212718102495,9239.231770795213,26.098594708520924
104.99999999999618,1.3633833733171428,9290.916834266618,25.98952305785716
105.49999999999615,1.5558595643441728,9342.901393807777,26.341012596334856
105.99999999999612,1.27410843842101,9394.33395370074,26.176695598426427
106.49999999999609,1.3035254196669952,9445.973395525849,26.155075664418984
106.99999999999606,1.1405374251215157,9497.827686314471,26.079606613188204
107.49999999999604,1.1557788360096068,9549.69933225282,26.323958205250285
107.999999999996,1.1945915497195467,9601.456553053113,26.05865019968732
108.49999999999598,1.3638241685326744,9653.010872302308,26.186140558879487
108.99999999999595,1.400550831473588,9704.762772782504,26.22753110977422
109.49999999999592,1.282529738479525,9756.43818466795,26.19626494946409
109.9999999999959,1.092283860300145,9808.12503220922,26.164000892136226
110.49999999999586,1.4336487400491433,9860.103110799933,26.225112923821158
110.99999999999584,1.395504812157366,9911.356769907687,26.281128576952604
111.49999999999581,1.5760253044857728,9963.306743548812,26.404068059432664
111.99999999999578,1.3308023746246178,10014.978313760234,26.153701029557052
112.49999999999575,1.4349262898299253,10066.830361950919,26.037700541003495
112.99999999999572,1.4591595896622032,10118.369126264102,26.03717463962567
113.4999999999957,1.5504099679218728,10170.227138450919,26.21618078677023
113.99999999999567,1.3523805851591666,10221.853026967241,26.2882104365031
114.49999999999564,1.4647612981288602,10273.714729152005,26.219721000194358
114.99999999999561,1.3781548945838407,10325.458245302885,26.316485164244156
115.49999999999558,1.269856971051313,10377.308465752134,26.067225655612333
115.99999999999555,1.4233063809346034,10429.113714496329,26.183039742366617
116.49999999999552,1.4440512679608781,10480.63567822039,26.199438570056497
116.9999999999955,1.2478671100409668,10532.398892712883,25.964920389548148
117.49999999999547,1.4616775678950837,10584.290542102452,26.072694816803935
117.99999999999544,1.395555258111591,10636.073501531779,26.286077071309194
118.49999999999541,1.3580553796170292,10688.13922547966,25.968323407100446
118.99999999999538,1.208870826820873,10739.772797017622,26.169165790087646
119.49999999999535,1.2604826597549006,10791.402481410096,26.323571254174734
119.99999999999532,1.6665963912318964,10843.204171758362,26.232376438140157
120.4999999999953,1.626318518575487,10895.38175064872,26.12283897597031
120.99999999999527,1.5158109502416162,10947.16070154587,26.64021461679553
121.49999999999524,1.425838101254295,10999.525933576908,26.03292554166035
121.99999999999521,1.323181023657137,11052.157426960746,26.258900219975782
122.49999999999518,1.2906295631662437,11104.963633655603,26.203590009360436
122.99999999999515,1.437195009006735,11158.447059351529,26.11618903702519
123.49999999999513,1.6559068928199716,11211.678064850006,26.39343018646554
123.9999999999951,1.6104106444291568,11265.723145506554,26.247780539426962
124.49999999999507,1.6117062527245827,11319.354721603255,26.461779920797433
124.99999999999504,1.4606309662292911,11373.137484111821,26.364990362837688
125.49999999999501,1.6642785521956722,11426.750034732679,26.657248269827512
125.99999999999498,1.4827397447926676,11479.985254514431,26.617467175321927
126.49999999999496,1.6365400078318062,11532.595949598022,26.45362363801598
126.99999999999493,1.3745296166504346,11584.651004773441,26.457954562973832
127.4999999999949,1.617841592275847,11635.884280014712,26.603478381208934
127.99999999999487,1.7575336091111369,11686.219878803684,27.11598968796252
128.49999999999497,1.6474570294244535,11735.637780859814,26.774174316939263
128.99999999999508,1.6918395771139714,11784.036610274903,26.70013032587848
129.4999999999952,1.443140249439176,11830.315111276224,26.710473859824795
129.9999999999953,1.9547271745224237,11875.338302782438,26.45673991648693
130.49999999999542,1.9116306885155618,11918.694361013437,26.841395348877736
130.99999999999554,1.6953743838936686,11960.072944328876,26.99616475637913
131.49999999999565,1.8556505193462798,11999.887700030074,27.040642192057824
131.99999999999577,1.6751471385634094,12037.517756124487,26.754531601706212
132.49999999999588,1.7591140631199937,12072.498669288703,27.098125791552103
132.999999999996,1.7646187054332076,12105.142425861495,26.9999780169818
133.4999999999961,2.052311646209863,12135.378023701438,27.115527509930704
133.99999999999622,1.8886046816777988,12162.267836829957,27.01582540646019
134.49999999999633,1.7054903247795736,12185.666638491803,27.3555636891186
134.99999999999645,1.5646723630569015,12205.187705256922,27.094108305661813
135.49999999999656,1.9493476998687957,12216.589826215977,27.526795393170346
135.99999999999667,1.6846704258322058,12219.266463985787,27.637856906782684
136.4999999999968,2.0905358228233055,12213.219972842866,27.235679483935243
136.9999999999969,2.0881282389362,12200.589938641726,27.114566269252713
137.49999999999702,1.9622722004196655,12182.88846920922,26.89655932954835
137.99999999999713,1.808681908008118,12164.400727990698,26.57585314604414
138.49999999999724,1.8017888162945193,12146.792833180814,26.305011090983722
138.99999999999736,2.1962822983830446,12133.440908824534,26.391067753920595
139.49999999999747,1.8970578586019848,12127.043203496753,25.599807181400937
139.99999999999758,1.901670636664574,12129.833005702076,25.162795540029997
140.4999999999977,2.299157696035981,12142.926067614559,25.011643815610963
140.9999999999978,1.9952667917828675,12167.479457662499,24.779880767875092
141.49999999999793,2.3399120490442336,12203.8698511869,24.61692005578845
141.99999999999804,2.558128885799757,12251.309999544808,24.19519095060758
142.49999999999815,2.5212865587818634,12309.27869476326,24.27978054930943
142.99999999999827,2.697904008124398,12376.840358696238,24.34837630708754
143.49999999999838,2.5398018239131313,12451.714097394748,24.056490410275657
143.9999999999985,2.4816770268200976,12533.48243094384,24.16721954236926
144.4999999999986,2.8713001730156833,12620.316378733025,24.207729023469714
144.99999999999872,2.971907554669227,12710.21644512109,24.486357856983542
145.49999999999883,2.7080902599458256,12802.18875681014,24.5810471339598
145.99999999999895,2.8700890517514983,12894.611174705338,24.641660880600533
146.49999999999906,3.0246326170005435,12986.549856023417,24.897787630679375
146.99999999999918,2.9799013328276396,13077.261885922328,25.06182587984506
147.4999999999993,3.0325908571210722,13164.391205134489,25.216797244388985
147.9999999999994,3.214786181871475,13247.29988724787,25.708113906700362
148.49999999999952,2.957764642705864,13325.736923324686,25.925325433087494
148.99999999999963,3.1069128176265908,13397.62302280402,26.34766947537325
149.49999999999974,3.4223789632774033,13462.830082090153,26.692453681062997
149.99999999999986,3.531080316818703,13518.848409955293,26.763034371812
150.49999999999997,3.0996533116753295,13565.379460428949,26.67080721432916
151.00000000000009,3.1431097112581727,13596.645710164148,26.820252875583158
151.5000000000002,3.321684688590621,13607.626424378013,26.838257657633584
152.0000000000003,3.2817150277616465,13597.599217881707,26.972046951720962
152.50000000000043,3.177321393495976,13573.201484314965,27.07741605917139
153.00000000000054,3.2250121900079614,13538.118479495417,26.482674755487185
153.50000000000065,3.2153578502888833,13497.489461089102,26.52894714040967
154.00000000000077,3.169927480553353,13455.897585271246,26.260809317355726
154.50000000000088,3.093812720546384,13418.427931844679,25.77224591119627
155.000000000001,3.3878081762993886,13389.441832881113,25.010305526795413
155.5000000000011,3.5503463794163808,13373.392692123498,24.605379615847706
156.00000000000122,3.4466190508042676,13372.040583744601,24.505428858081174
156.50000000000134,3.6688786901231785,13387.306340682768,24.13587538900382
157.00000000000145,3.623940419538886,13419.990155336383,23.716651724637455
157.50000000000156,3.6728903575428893,13468.306330779327,23.566703753957704
158.00000000000168,3.9191397076390166,13531.978775482181,23.2220191090881
158.5000000000018,4.107615315018893,13608.457131762963,23.486458577251522
159.0000000000019,4.086364680508666,13695.157967257575,23.802497766219396
159.50000000000202,4.209854760235313,13790.026279619631,23.600230609576602
160.00000000000213,4.048951483902954,13890.30500337136,23.602696061291372
160.50000000000225,4.129410730499984,13993.918861836837,24.18075105370557
161.00000000000236,4.5089793682348045,14097.966126296964,24.336863105662015
161.50000000000247,4.5455315233428655,14201.452364965997,24.449302185473403
162.0000000000026,4.762274370949101,14301.013190229995,24.745331665678716
162.5000000000027,4.624448558942756,14395.815259659215,25.072362166925164
163.0000000000028,4.767635202735483,14483.433255118809,25.616583410297405
163.50000000000293,4.60742561993988,14562.236776702463,25.645888199967835
164.00000000000304,4.869874293901829,14629.47020447288,26.496248869209833
164.50000000000315,4.517714857975259,14681.871163395346,26.307092711631284
165.00000000000327,4.725542056642349,14715.038256750222,26.387148128828144
165.50000000000338,4.6540602117285585,14722.308961463012,26.824697973706623
166.0000000000035,4.404250165107936,14702.527690987383,26.504554812647605
166.5000000000036,4.687421709774055,14665.59684638709,26.223708133807403
167.00000000000372,4.770394861097857,14622.883756279683,26.394434872037436
167.50000000000384,4.663908006373539,14582.178626843497,26.05867716380773
168.00000000000395,4.799537652320796,14549.581946548253,25.616608026436854
168.50000000000406,4.736670647375461,14529.49862962926,25.180901967612936
169.00000000000418,4.748343602861844,14525.630661239604,24.735814832701948
169.5000000000043,4.86566845229621,14539.35780170929,24.876994452897573
170.0000000000044,4.937131723049224,14569.932503386117,24.420940987502583
170.50000000000452,4.994926126337928,14617.628120410627,24.14829370876147
171.00000000000463,5.024008843983653,14679.239530825458,24.44790432253754
171.50000000000475,5.453003941344171,14752.748760222717,24.484218392859486
172.00000000000486,5.350683922331577,14835.487124733476,24.400392876063748
172.50000000000497,5.221677825997567,14923.305283021042,24.500306368692677
173.0000000000051,5.530462094866927,15014.1198754341,24.822393715311538
173.5000000000052,5.425610822453693,15104.315934572032,24.897753776485555
174.00000000000531,5.6504783322873475,15190.38217590694,25.52221599175057
174.50000000000543,5.569380494726157,15269.584589392529,25.572194060466515
175.00000000000554,5.441056016929679,15337.9920223539,26.013121500910632
175.50000000000566,5.509963527179512,15390.783221664731,26.094506817744268
176.00000000000577,5.739962455930972,15421.461612195104,26.431965662978197
176.50000000000588,5.717459737265132,15422.296833934748,26.459551446302903
177.000000000006,5.776943210792407,15396.061367352348,26.10702443671086
177.5000000000061,6.014967458505594,15358.110914562501,26.01804047896989
178.00000000000622,5.861907751891132,15320.776723177703,25.781152533594145
178.50000000000634,5.859502619644252,15291.747187441159,25.776547692300237
179.00000000000645,5.709635912131284,15275.724986512358,25.17748643890671
179.50000000000657,6.132751358059124,15275.62076177243,25.180649230257636
180.00000000000668,5.939991660356448,15293.464606897647,24.99865288263289
180.5000000000068,5.75919412957049,15327.745601478642,24.997966853492063
181.0000000000069,6.097464106106741,15377.207565018092,24.651178913365328
181.50000000000702,6.201531815243133,15439.747160881492,24.878793756378666
182.00000000000713,6.14918568346271,15510.923197216589,25.03365482285236
182.50000000000725,6.311020629513737,15587.45104775277,24.814064902848596
183.00000000000736,6.091362172172914,15664.84408828021,25.09489094961817
183.50000000000747,6.296753282136414,15738.928611156669,25.687689538446964
184.0000000000076,6.176532320416033,15803.94288215457,25.638475842008404
184.5000000000077,6.5082094713317655,15853.63589745433,25.929890468369262
185.00000000000782,6.5109879484525,15878.707641780682,25.86647583427161
185.50000000000793,6.251683451619477,15871.46953756168,26.31111333094233
186.00000000000804,6.25016894093116,15850.507153471945,25.790081265490098
186.50000000000816,6.155532190763056,15841.00016949283,25.828455859319597
187.00000000000827,6.1498245365641715,15840.91325633847,25.94425101824159
187.50000000000838,6.4628865750714395,15840.890444949617,25.88607150959783
188.0000000000085,6.27617880488523,15840.226769109448,25.88598007692745
188.5000000000086,6.287518913073823,15838.638709060006,25.73779424387194
189.00000000000873,6.514269482764331,15837.632346395705,25.97240190637841
189.50000000000884,6.496550695291451,15838.653443040786,25.813192445103272
190.00000000000895,6.321124797387525,15843.287834415492,25.707766779279535
190.50000000000907,6.333970208921992,15848.185546563858,25.511412917335672
191.00000000000918,6.178862219690153,15848.638932409094,25.598975157100114
191.5000000000093,6.066534356446288,15845.940201339748,25.459923716312687
192.0000000000094,6.381907403740767,15842.036373017625,25.58454071300193
192.50000000000952,6.193113461153414,15841.08379412436,25.419944210224525
193.00000000000963,6.211560760728549,15845.445415944492,25.233485254272942
193.50000000000975,6.405109606303555,15857.431058153656,25.05960296409813
194.00000000000986,6.4558990828380995,15877.024199921221,25.14288686724864
194.50000000000998,6.442873193161563,15902.759952851038,25.245663870720215
195.0000000000101,6.531998042113214,15928.105424656793,25.231040694915574
195.5000000000102,6.222473699775811,15939.584052461021,25.148371209698105
196.00000000001032,6.654403098606999,15938.280660401213,25.30806651217015
196.50000000001043,6.354303395031726,15925.202642063456,25.31724745621385
197.00000000001054,6.73597336995327,15903.875341141023,24.93467673970756
197.50000000001066,6.494721544921107,15879.434165387625,24.718743345652904
198.00000000001077,6.500156027239969,15858.51979078612,24.309686879979825
198.50000000001089,6.559751523547598,15846.06466307281,24.42232852217571
199.000000000011,6.842123942460716,15846.519325170811,24.072839778834616
199.5000000000111,6.6991658389780415,15862.334614316116,23.902901327528497
200.00000000001123,6.552434953621138,15894.850713100557,23.902277847268603
200.50000000001134,6.914863945783985,15942.814438503232,23.836857823691812
201.00000000001145,6.9792229717943455,16004.242721636781,23.628137526629473
201.50000000001157,7.00434076179134,16075.813190476485,23.88312163522862
202.00000000001168,6.892468775053655,16152.724328944909,23.91912988450371
202.5000000000118,7.232507258194862,16230.89557132775,24.21523704010739
203.0000000000119,7.296886100078538,16303.575286941901,24.49377536373008
203.50000000001202,7.049630048547154,16363.706737702061,24.675327498057904
204.00000000001214,7.130637205866046,16402.26606161905,24.96095878233818
204.50000000001225,7.1143587071258665,16408.207564184013,24.96076432799453
205.00000000001236,6.957373409159514,16385.22959688513,25.2511274144054
205.50000000001248,7.305691153498415,16362.039172533954,25.09206946988845
206.0000000000126,7.453263498391704,16354.022028300866,24.680183812555043
206.5000000000127,6.891530141540795,16361.489650044103,24.679466343695832
207.00000000001282,7.149003743899956,16374.79011379085,24.427255152358445
207.50000000001293,7.1430299345118815,16378.945718906061,24.54978604430674
208.00000000001305,7.411794609778083,16376.125571581042,24.469482923350316
208.50000000001316,7.425326488359255,16368.16000296602,24.57543680704572
209.00000000001327,7.392007814182103,16359.483953327437,24.407422649258752
209.5000000000134,6.999108149209028,16355.76521271386,24.056303267617547
210.0000000000135,7.181694009816139,16360.783475526747,24.343690181166306
210.5000000000136,7.224621153372964,16377.81389112383,24.1590994453305
211.00000000001373,7.367747635942173,16406.183085068642,23.986285251233138
211.50000000001384,7.357991818087386,16445.300025972636,24.555706391569625
212.00000000001396,7.649580230855301,16490.345310970977,24.369699030773916
